subscription_id,user_id,plan,billing_cycle,mrr,start_date,status,churned_date,churn_reason,plan_upgraded_to,upgrade_date
SUB_0007018,USR_0037591,growth,monthly,36.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0007019,USR_0037595,growth,monthly,36.0,2024-06-20,active,NULL,NULL,NULL,NULL
SUB_0007020,USR_0037597,starter,monthly,12.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007021,USR_0037605,starter,monthly,12.0,2024-04-07,active,NULL,NULL,NULL,NULL
SUB_0007022,USR_0037606,starter,monthly,12.0,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0007023,USR_0037608,starter,monthly,12.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0007024,USR_0037615,starter,monthly,12.0,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0007025,USR_0037616,starter,annual,10.2,2024-02-25,active,NULL,NULL,NULL,NULL
SUB_0007026,USR_0037618,starter,annual,10.2,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0007027,USR_0037621,enterprise,monthly,96.0,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0007028,USR_0037622,enterprise,annual,81.6,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007029,USR_0037629,growth,annual,30.6,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0007030,USR_0037635,growth,annual,30.6,2024-02-02,active,NULL,NULL,NULL,NULL
SUB_0007031,USR_0037640,starter,annual,10.2,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0007032,USR_0037643,growth,monthly,36.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007033,USR_0037651,growth,annual,30.6,2024-06-14,active,NULL,NULL,NULL,NULL
SUB_0007034,USR_0037656,growth,monthly,36.0,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0007035,USR_0037658,starter,monthly,12.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0007036,USR_0037670,growth,monthly,36.0,2024-06-14,active,NULL,NULL,NULL,NULL
SUB_0007037,USR_0037678,starter,monthly,12.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0007038,USR_0037680,starter,annual,10.2,2024-05-22,active,NULL,NULL,NULL,NULL
SUB_0007039,USR_0037684,growth,monthly,36.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0007040,USR_0037693,growth,monthly,36.0,2024-07-18,active,NULL,NULL,enterprise,2024-10-04
SUB_0007041,USR_0037694,starter,annual,10.2,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0007042,USR_0037696,starter,annual,10.2,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0007043,USR_0037703,growth,monthly,36.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0007044,USR_0037718,enterprise,monthly,96.0,2024-05-05,churned,2024-09-10,no_longer_needed,NULL,NULL
SUB_0007045,USR_0037729,growth,annual,30.6,2024-05-28,active,NULL,NULL,enterprise,2024-08-15
SUB_0007046,USR_0037730,starter,monthly,12.0,2024-03-15,active,NULL,NULL,NULL,NULL
SUB_0007047,USR_0037735,enterprise,monthly,96.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0007048,USR_0037742,growth,annual,30.6,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0007049,USR_0037748,growth,monthly,36.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0007050,USR_0037755,starter,annual,10.2,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0007051,USR_0037756,growth,annual,30.6,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007052,USR_0037761,growth,annual,30.6,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0007053,USR_0037768,starter,annual,10.2,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0007054,USR_0037776,starter,annual,10.2,2024-02-12,active,NULL,NULL,NULL,NULL
SUB_0007055,USR_0037777,starter,monthly,12.0,2024-03-28,active,NULL,NULL,NULL,NULL
SUB_0007056,USR_0037778,growth,annual,30.6,2024-05-25,active,NULL,NULL,enterprise,2024-07-17
SUB_0007057,USR_0037779,starter,annual,10.2,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0007058,USR_0037783,starter,monthly,12.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007059,USR_0037796,growth,annual,30.6,2024-03-28,active,NULL,NULL,NULL,NULL
SUB_0007060,USR_0037806,starter,annual,10.2,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007061,USR_0037807,growth,monthly,36.0,2024-05-30,active,NULL,NULL,enterprise,2024-07-06
SUB_0007062,USR_0037812,enterprise,annual,81.6,2024-02-17,active,NULL,NULL,NULL,NULL
SUB_0007063,USR_0037817,starter,monthly,12.0,2024-06-09,active,NULL,NULL,growth,2024-10-02
SUB_0007064,USR_0037820,starter,annual,10.2,2024-07-01,churned,2024-10-22,price,NULL,NULL
SUB_0007065,USR_0037827,enterprise,monthly,96.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0007066,USR_0037831,growth,monthly,36.0,2024-04-01,churned,2024-07-01,no_longer_needed,NULL,NULL
SUB_0007067,USR_0037835,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0007068,USR_0037851,growth,annual,30.6,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0007069,USR_0037857,growth,annual,30.6,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0007070,USR_0037861,enterprise,monthly,96.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007071,USR_0037883,starter,annual,10.2,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0007072,USR_0037885,growth,monthly,36.0,2024-03-29,active,NULL,NULL,NULL,NULL
SUB_0007073,USR_0037895,enterprise,monthly,96.0,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0007074,USR_0037899,growth,monthly,36.0,2024-02-07,active,NULL,NULL,NULL,NULL
SUB_0007075,USR_0037901,starter,annual,10.2,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0007076,USR_0037903,starter,monthly,12.0,2024-02-28,active,NULL,NULL,NULL,NULL
SUB_0007077,USR_0037908,starter,monthly,12.0,2024-06-21,active,NULL,NULL,NULL,NULL
SUB_0007078,USR_0037909,starter,annual,10.2,2024-02-10,active,NULL,NULL,NULL,NULL
SUB_0007079,USR_0037917,growth,monthly,36.0,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0007080,USR_0037928,starter,annual,10.2,2024-03-18,active,NULL,NULL,NULL,NULL
SUB_0007081,USR_0037940,enterprise,monthly,96.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0007082,USR_0037946,growth,monthly,36.0,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007083,USR_0037949,growth,annual,30.6,2024-05-01,active,NULL,NULL,enterprise,2024-07-28
SUB_0007084,USR_0037951,starter,monthly,12.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0007085,USR_0037952,enterprise,annual,81.6,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0007086,USR_0037956,starter,monthly,12.0,2024-02-16,active,NULL,NULL,NULL,NULL
SUB_0007087,USR_0037970,starter,monthly,12.0,2024-03-22,active,NULL,NULL,NULL,NULL
SUB_0007088,USR_0037973,starter,annual,10.2,2024-03-07,active,NULL,NULL,NULL,NULL
SUB_0007089,USR_0037974,growth,annual,30.6,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007090,USR_0038006,growth,annual,30.6,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0007091,USR_0038011,growth,monthly,36.0,2024-06-21,active,NULL,NULL,NULL,NULL
SUB_0007092,USR_0038019,growth,monthly,36.0,2024-01-25,active,NULL,NULL,NULL,NULL
SUB_0007093,USR_0038029,growth,monthly,36.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0007094,USR_0038037,enterprise,annual,81.6,2024-02-17,active,NULL,NULL,NULL,NULL
SUB_0007095,USR_0038045,growth,monthly,36.0,2024-05-07,active,NULL,NULL,enterprise,2024-07-26
SUB_0007096,USR_0038046,growth,monthly,36.0,2024-03-28,active,NULL,NULL,NULL,NULL
SUB_0007097,USR_0038048,growth,monthly,36.0,2024-03-29,active,NULL,NULL,NULL,NULL
SUB_0007098,USR_0038050,growth,monthly,36.0,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0007099,USR_0038051,growth,monthly,36.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0007100,USR_0038063,growth,monthly,36.0,2024-04-02,active,NULL,NULL,enterprise,2024-05-31
SUB_0007101,USR_0038064,starter,annual,10.2,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0007102,USR_0038065,starter,annual,10.2,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0007103,USR_0038066,starter,monthly,12.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007104,USR_0038071,growth,monthly,36.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0007105,USR_0038073,starter,monthly,12.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0007106,USR_0038096,enterprise,monthly,96.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0007107,USR_0038097,starter,monthly,12.0,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0007108,USR_0038098,growth,annual,30.6,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007109,USR_0038107,growth,monthly,36.0,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0007110,USR_0038108,growth,monthly,36.0,2024-02-06,active,NULL,NULL,NULL,NULL
SUB_0007111,USR_0038109,growth,annual,30.6,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0007112,USR_0038124,growth,monthly,36.0,2024-02-18,active,NULL,NULL,NULL,NULL
SUB_0007113,USR_0038127,enterprise,monthly,96.0,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0007114,USR_0038129,starter,monthly,12.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0007115,USR_0038131,enterprise,annual,81.6,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0007116,USR_0038148,growth,monthly,36.0,2024-05-13,active,NULL,NULL,NULL,NULL
SUB_0007117,USR_0038153,growth,monthly,36.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007118,USR_0038155,growth,monthly,36.0,2024-02-01,active,NULL,NULL,NULL,NULL
SUB_0007119,USR_0038160,enterprise,annual,81.6,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0007120,USR_0038165,growth,monthly,36.0,2024-04-22,active,NULL,NULL,NULL,NULL
SUB_0007121,USR_0038168,growth,monthly,36.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0007122,USR_0038181,growth,annual,30.6,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007123,USR_0038182,growth,monthly,36.0,2024-02-04,active,NULL,NULL,NULL,NULL
SUB_0007124,USR_0038191,growth,monthly,36.0,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0007125,USR_0038193,enterprise,monthly,96.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0007126,USR_0038195,starter,annual,10.2,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0007127,USR_0038198,starter,annual,10.2,2024-02-17,active,NULL,NULL,NULL,NULL
SUB_0007128,USR_0038200,enterprise,monthly,96.0,2024-03-11,active,NULL,NULL,NULL,NULL
SUB_0007129,USR_0038204,growth,annual,30.6,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0007130,USR_0038217,starter,annual,10.2,2024-04-20,active,NULL,NULL,NULL,NULL
SUB_0007131,USR_0038227,enterprise,monthly,96.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0007132,USR_0038229,starter,annual,10.2,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0007133,USR_0038232,starter,monthly,12.0,2024-01-27,active,NULL,NULL,NULL,NULL
SUB_0007134,USR_0038234,growth,monthly,36.0,2024-06-04,active,NULL,NULL,enterprise,2024-07-20
SUB_0007135,USR_0038246,growth,monthly,36.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0007136,USR_0038263,growth,annual,30.6,2024-03-29,active,NULL,NULL,NULL,NULL
SUB_0007137,USR_0038266,starter,monthly,12.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007138,USR_0038290,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007139,USR_0038297,growth,monthly,36.0,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0007140,USR_0038306,enterprise,annual,81.6,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007141,USR_0038307,growth,annual,30.6,2024-06-13,active,NULL,NULL,NULL,NULL
SUB_0007142,USR_0038316,growth,monthly,36.0,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0007143,USR_0038320,growth,annual,30.6,2024-06-13,active,NULL,NULL,NULL,NULL
SUB_0007144,USR_0038321,starter,annual,10.2,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0007145,USR_0038322,growth,annual,30.6,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0007146,USR_0038325,growth,monthly,36.0,2024-06-14,active,NULL,NULL,NULL,NULL
SUB_0007147,USR_0038326,growth,monthly,36.0,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0007148,USR_0038328,starter,monthly,12.0,2024-07-16,active,NULL,NULL,growth,2024-11-07
SUB_0007149,USR_0038331,enterprise,monthly,96.0,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0007150,USR_0038333,enterprise,monthly,96.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007151,USR_0038338,starter,monthly,12.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007152,USR_0038349,growth,monthly,36.0,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0007153,USR_0038352,enterprise,monthly,96.0,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0007154,USR_0038377,growth,annual,30.6,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0007155,USR_0038380,enterprise,monthly,96.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007156,USR_0038381,growth,annual,30.6,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0007157,USR_0038387,enterprise,monthly,96.0,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0007158,USR_0038389,starter,annual,10.2,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0007159,USR_0038392,starter,annual,10.2,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0007160,USR_0038396,growth,annual,30.6,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0007161,USR_0038399,growth,monthly,36.0,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0007162,USR_0038403,starter,annual,10.2,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007163,USR_0038405,enterprise,annual,81.6,2024-02-27,active,NULL,NULL,NULL,NULL
SUB_0007164,USR_0038411,growth,monthly,36.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0007165,USR_0038422,starter,monthly,12.0,2024-06-12,active,NULL,NULL,growth,2024-08-15
SUB_0007166,USR_0038425,growth,monthly,36.0,2024-02-21,active,NULL,NULL,NULL,NULL
SUB_0007167,USR_0038431,starter,annual,10.2,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007168,USR_0038435,growth,monthly,36.0,2024-04-09,active,NULL,NULL,enterprise,2024-07-31
SUB_0007169,USR_0038443,starter,monthly,12.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0007170,USR_0038445,enterprise,annual,81.6,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0007171,USR_0038463,growth,monthly,36.0,2024-07-24,active,NULL,NULL,NULL,NULL
SUB_0007172,USR_0038465,starter,monthly,12.0,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0007173,USR_0038471,growth,monthly,36.0,2024-02-15,active,NULL,NULL,NULL,NULL
SUB_0007174,USR_0038474,growth,monthly,36.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0007175,USR_0038490,growth,monthly,36.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0007176,USR_0038491,growth,annual,30.6,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0007177,USR_0038496,enterprise,annual,81.6,2024-03-12,churned,2024-05-11,price,NULL,NULL
SUB_0007178,USR_0038501,enterprise,monthly,96.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007179,USR_0038508,growth,monthly,36.0,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0007180,USR_0038516,growth,monthly,36.0,2024-04-07,active,NULL,NULL,NULL,NULL
SUB_0007181,USR_0038518,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007182,USR_0038521,starter,annual,10.2,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0007183,USR_0038522,enterprise,monthly,96.0,2024-06-04,active,NULL,NULL,NULL,NULL
SUB_0007184,USR_0038526,growth,monthly,36.0,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0007185,USR_0038527,growth,annual,30.6,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0007186,USR_0038531,enterprise,annual,81.6,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0007187,USR_0038533,growth,monthly,36.0,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0007188,USR_0038540,growth,monthly,36.0,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0007189,USR_0038543,growth,annual,30.6,2024-04-10,active,NULL,NULL,NULL,NULL
SUB_0007190,USR_0038554,growth,annual,30.6,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0007191,USR_0038555,growth,monthly,36.0,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0007192,USR_0038563,starter,monthly,12.0,2024-02-25,active,NULL,NULL,NULL,NULL
SUB_0007193,USR_0038565,growth,monthly,36.0,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0007194,USR_0038566,starter,monthly,12.0,2024-04-30,active,NULL,NULL,NULL,NULL
SUB_0007195,USR_0038567,growth,annual,30.6,2024-05-21,active,NULL,NULL,NULL,NULL
SUB_0007196,USR_0038571,enterprise,annual,81.6,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0007197,USR_0038572,starter,monthly,12.0,2024-05-10,active,NULL,NULL,growth,2024-06-11
SUB_0007198,USR_0038575,starter,annual,10.2,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0007199,USR_0038576,enterprise,monthly,96.0,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0007200,USR_0038582,starter,monthly,12.0,2024-06-10,active,NULL,NULL,NULL,NULL
SUB_0007201,USR_0038584,growth,monthly,36.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0007202,USR_0038626,growth,annual,30.6,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0007203,USR_0038630,starter,monthly,12.0,2024-03-10,active,NULL,NULL,NULL,NULL
SUB_0007204,USR_0038634,growth,annual,30.6,2024-04-24,active,NULL,NULL,NULL,NULL
SUB_0007205,USR_0038635,growth,annual,30.6,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0007206,USR_0038636,starter,annual,10.2,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0007207,USR_0038638,starter,monthly,12.0,2024-07-14,active,NULL,NULL,growth,2024-08-19
SUB_0007208,USR_0038642,starter,monthly,12.0,2024-04-18,active,NULL,NULL,NULL,NULL
SUB_0007209,USR_0038652,growth,annual,30.6,2024-03-24,active,NULL,NULL,NULL,NULL
SUB_0007210,USR_0038653,enterprise,annual,81.6,2024-01-28,active,NULL,NULL,NULL,NULL
SUB_0007211,USR_0038670,starter,monthly,12.0,2024-05-16,active,NULL,NULL,NULL,NULL
SUB_0007212,USR_0038671,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007213,USR_0038673,growth,monthly,36.0,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0007214,USR_0038693,growth,monthly,36.0,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0007215,USR_0038694,growth,monthly,36.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007216,USR_0038708,growth,annual,30.6,2024-07-27,active,NULL,NULL,NULL,NULL
SUB_0007217,USR_0038712,starter,monthly,12.0,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0007218,USR_0038714,growth,monthly,36.0,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0007219,USR_0038732,growth,monthly,36.0,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0007220,USR_0038735,starter,monthly,12.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0007221,USR_0038737,starter,annual,10.2,2024-02-12,active,NULL,NULL,NULL,NULL
SUB_0007222,USR_0038738,growth,monthly,36.0,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0007223,USR_0038745,enterprise,monthly,96.0,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0007224,USR_0038747,starter,annual,10.2,2024-07-19,active,NULL,NULL,growth,2024-09-28
SUB_0007225,USR_0038755,starter,monthly,12.0,2024-03-05,active,NULL,NULL,growth,2024-04-04
SUB_0007226,USR_0038764,growth,monthly,36.0,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007227,USR_0038769,growth,monthly,36.0,2024-03-19,active,NULL,NULL,NULL,NULL
SUB_0007228,USR_0038770,enterprise,annual,81.6,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0007229,USR_0038773,enterprise,monthly,96.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0007230,USR_0038774,growth,monthly,36.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0007231,USR_0038786,growth,annual,30.6,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007232,USR_0038787,starter,annual,10.2,2024-04-11,active,NULL,NULL,NULL,NULL
SUB_0007233,USR_0038795,growth,annual,30.6,2024-05-26,active,NULL,NULL,NULL,NULL
SUB_0007234,USR_0038805,enterprise,monthly,96.0,2024-06-13,active,NULL,NULL,NULL,NULL
SUB_0007235,USR_0038810,enterprise,monthly,96.0,2024-04-19,active,NULL,NULL,NULL,NULL
SUB_0007236,USR_0038815,starter,annual,10.2,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0007237,USR_0038816,growth,monthly,36.0,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0007238,USR_0038819,growth,annual,30.6,2024-06-02,active,NULL,NULL,NULL,NULL
SUB_0007239,USR_0038820,enterprise,annual,81.6,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0007240,USR_0038821,growth,annual,30.6,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0007241,USR_0038826,growth,annual,30.6,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0007242,USR_0038836,enterprise,annual,81.6,2024-04-05,active,NULL,NULL,NULL,NULL
SUB_0007243,USR_0038841,growth,monthly,36.0,2024-02-21,active,NULL,NULL,NULL,NULL
SUB_0007244,USR_0038847,starter,monthly,12.0,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0007245,USR_0038850,starter,annual,10.2,2024-03-23,active,NULL,NULL,NULL,NULL
SUB_0007246,USR_0038852,starter,monthly,12.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007247,USR_0038860,enterprise,monthly,96.0,2024-03-27,active,NULL,NULL,NULL,NULL
SUB_0007248,USR_0038871,growth,annual,30.6,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0007249,USR_0038874,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0007250,USR_0038878,growth,monthly,36.0,2024-02-23,active,NULL,NULL,NULL,NULL
SUB_0007251,USR_0038892,enterprise,monthly,96.0,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0007252,USR_0038893,starter,monthly,12.0,2024-02-25,active,NULL,NULL,NULL,NULL
SUB_0007253,USR_0038894,growth,monthly,36.0,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0007254,USR_0038896,growth,annual,30.6,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0007255,USR_0038897,starter,monthly,12.0,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0007256,USR_0038920,starter,monthly,12.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0007257,USR_0038921,growth,annual,30.6,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0007258,USR_0038925,enterprise,annual,81.6,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0007259,USR_0038929,growth,monthly,36.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007260,USR_0038944,growth,annual,30.6,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0007261,USR_0038956,growth,annual,30.6,2024-05-16,active,NULL,NULL,NULL,NULL
SUB_0007262,USR_0038974,starter,monthly,12.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0007263,USR_0038979,starter,annual,10.2,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0007264,USR_0038980,growth,annual,30.6,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0007265,USR_0038994,starter,monthly,12.0,2024-02-18,active,NULL,NULL,NULL,NULL
SUB_0007266,USR_0038996,growth,annual,30.6,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0007267,USR_0039004,starter,monthly,12.0,2024-02-10,active,NULL,NULL,NULL,NULL
SUB_0007268,USR_0039012,starter,annual,10.2,2024-04-24,active,NULL,NULL,NULL,NULL
SUB_0007269,USR_0039018,starter,monthly,12.0,2024-04-03,active,NULL,NULL,NULL,NULL
SUB_0007270,USR_0039027,starter,monthly,12.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0007271,USR_0039028,starter,annual,10.2,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0007272,USR_0039037,starter,monthly,12.0,2024-04-22,active,NULL,NULL,NULL,NULL
SUB_0007273,USR_0039038,starter,monthly,12.0,2024-03-19,active,NULL,NULL,NULL,NULL
SUB_0007274,USR_0039039,starter,monthly,12.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0007275,USR_0039041,growth,monthly,36.0,2024-04-05,active,NULL,NULL,NULL,NULL
SUB_0007276,USR_0039045,growth,annual,30.6,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0007277,USR_0039047,growth,annual,30.6,2024-02-11,active,NULL,NULL,NULL,NULL
SUB_0007278,USR_0039048,enterprise,annual,81.6,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0007279,USR_0039053,starter,monthly,12.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0007280,USR_0039060,growth,annual,30.6,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0007281,USR_0039068,starter,monthly,12.0,2024-03-20,active,NULL,NULL,NULL,NULL
SUB_0007282,USR_0039070,enterprise,annual,81.6,2024-04-02,active,NULL,NULL,NULL,NULL
SUB_0007283,USR_0039081,growth,monthly,36.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0007284,USR_0039089,growth,monthly,36.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0007285,USR_0039098,growth,monthly,36.0,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0007286,USR_0039115,growth,monthly,36.0,2024-05-16,active,NULL,NULL,NULL,NULL
SUB_0007287,USR_0039123,starter,annual,10.2,2024-02-20,active,NULL,NULL,NULL,NULL
SUB_0007288,USR_0039126,growth,annual,30.6,2024-04-01,active,NULL,NULL,NULL,NULL
SUB_0007289,USR_0039127,starter,monthly,12.0,2024-04-25,active,NULL,NULL,NULL,NULL
