user_id,signup_date,trial_expires_on,country,acquisition_channel,company_size,industry,user_segment
USR_0044214,2024-04-20,2024-05-04,India,organic_search,large,marketing,converted
USR_0044215,2024-03-04,2024-03-18,UAE,organic_search,mid,tech,churned_trial
USR_0044216,2024-04-11,2024-04-25,India,google_ad,mid,tech,collaborative
USR_0044217,2024-01-17,2024-01-31,India,linkedin_ad,mid,ecommerce,activated
USR_0044218,2024-03-07,2024-03-21,India,organic_search,solo,ecommerce,converted
USR_0044219,2024-05-10,2024-05-24,India,direct,large,marketing,churned_trial
USR_0044220,2024-04-19,2024-05-03,India,content_marketing,mid,marketing,converted
USR_0044221,2024-02-17,2024-03-02,USA,direct,small,tech,churned_trial
USR_0044222,2024-04-03,2024-04-17,USA,google_ad,solo,ecommerce,churned_trial
USR_0044223,2024-06-05,2024-06-19,India,organic_search,small,consulting,converted
USR_0044224,2024-04-14,2024-04-28,India,google_ad,solo,marketing,churned_trial
USR_0044225,2024-06-22,2024-07-06,USA,linkedin_ad,large,tech,converted
USR_0044226,2024-05-06,2024-05-20,India,google_ad,mid,consulting,activated
USR_0044227,2024-02-28,2024-03-13,India,linkedin_ad,small,tech,churned_trial
USR_0044228,2024-05-08,2024-05-22,UAE,referral,solo,marketing,churned_trial
USR_0044229,2024-06-07,2024-06-21,India,google_ad,small,tech,activated
USR_0044230,2024-06-26,2024-07-10,UK,linkedin_ad,mid,ecommerce,churned_trial
USR_0044231,2024-05-13,2024-05-27,USA,google_ad,mid,tech,collaborative
USR_0044232,2024-05-05,2024-05-19,India,referral,solo,tech,churned_trial
USR_0044233,2024-03-01,2024-03-15,USA,google_ad,small,tech,converted
USR_0044234,2024-05-07,2024-05-21,India,referral,small,consulting,converted
USR_0044235,2024-05-19,2024-06-02,India,organic_search,small,tech,churned_trial
USR_0044236,2024-03-26,2024-04-09,India,organic_search,small,consulting,collaborative
USR_0044237,2024-04-25,2024-05-09,UAE,organic_search,large,ecommerce,collaborative
USR_0044238,2024-05-11,2024-05-25,India,referral,small,ecommerce,converted
USR_0044239,2024-01-10,2024-01-24,USA,organic_search,small,marketing,converted
USR_0044240,2024-02-05,2024-02-19,UK,linkedin_ad,mid,tech,activated
USR_0044241,2024-06-04,2024-06-18,USA,google_ad,large,marketing,converted
USR_0044242,2024-03-24,2024-04-07,India,google_ad,mid,consulting,converted
USR_0044243,2024-03-10,2024-03-24,India,google_ad,small,tech,collaborative
USR_0044244,2024-03-16,2024-03-30,India,google_ad,small,consulting,activated
USR_0044245,2024-06-20,2024-07-04,India,google_ad,mid,tech,activated
USR_0044246,2024-06-15,2024-06-29,UK,linkedin_ad,large,consulting,converted
USR_0044247,2024-03-08,2024-03-22,India,google_ad,small,manufacturing,activated
USR_0044248,2024-01-28,2024-02-11,Others,organic_search,mid,manufacturing,collaborative
USR_0044249,2024-05-25,2024-06-08,UAE,organic_search,solo,tech,converted
USR_0044250,2024-04-20,2024-05-04,India,organic_search,mid,manufacturing,collaborative
USR_0044251,2024-06-14,2024-06-28,India,referral,solo,tech,collaborative
USR_0044252,2024-06-06,2024-06-20,UAE,referral,small,consulting,collaborative
USR_0044253,2024-03-23,2024-04-06,Others,referral,mid,manufacturing,converted
USR_0044254,2024-05-25,2024-06-08,India,linkedin_ad,large,marketing,collaborative
USR_0044255,2024-04-07,2024-04-21,India,linkedin_ad,mid,ecommerce,collaborative
USR_0044256,2024-06-08,2024-06-22,USA,organic_search,solo,ecommerce,collaborative
USR_0044257,2024-06-24,2024-07-08,USA,referral,small,tech,collaborative
USR_0044258,2024-05-28,2024-06-11,India,content_marketing,small,manufacturing,converted
USR_0044259,2024-06-06,2024-06-20,India,organic_search,mid,tech,collaborative
USR_0044260,2024-04-28,2024-05-12,USA,referral,mid,marketing,collaborative
USR_0044261,2024-05-21,2024-06-04,Others,linkedin_ad,small,tech,collaborative
USR_0044262,2024-06-28,2024-07-12,India,linkedin_ad,large,marketing,activated
USR_0044263,2024-03-28,2024-04-11,India,organic_search,large,tech,churned_trial
USR_0044264,2024-04-10,2024-04-24,UK,direct,small,consulting,converted
USR_0044265,2024-06-19,2024-07-03,India,google_ad,small,consulting,collaborative
USR_0044266,2024-06-08,2024-06-22,India,referral,solo,marketing,churned_trial
USR_0044267,2024-02-02,2024-02-16,USA,referral,solo,marketing,churned_trial
USR_0044268,2024-02-16,2024-03-01,India,organic_search,solo,ecommerce,collaborative
USR_0044269,2024-04-15,2024-04-29,Singapore,referral,mid,manufacturing,collaborative
USR_0044270,2024-05-05,2024-05-19,Singapore,referral,small,tech,collaborative
USR_0044271,2024-06-22,2024-07-06,India,referral,large,tech,collaborative
USR_0044272,2024-03-27,2024-04-10,India,referral,solo,tech,collaborative
USR_0044273,2024-02-24,2024-03-09,India,google_ad,mid,marketing,activated
USR_0044274,2024-01-26,2024-02-09,USA,content_marketing,solo,marketing,activated
USR_0044275,2024-05-21,2024-06-04,India,direct,large,consulting,collaborative
USR_0044276,2024-05-11,2024-05-25,Singapore,google_ad,large,ecommerce,converted
USR_0044277,2024-06-14,2024-06-28,India,referral,mid,marketing,churned_trial
USR_0044278,2024-03-25,2024-04-08,India,organic_search,large,consulting,churned_trial
USR_0044279,2024-02-21,2024-03-06,India,google_ad,large,tech,activated
USR_0044280,2024-04-13,2024-04-27,USA,organic_search,mid,consulting,converted
USR_0044281,2024-03-10,2024-03-24,UAE,linkedin_ad,mid,tech,converted
USR_0044282,2024-04-05,2024-04-19,India,direct,small,tech,collaborative
USR_0044283,2024-06-23,2024-07-07,UK,referral,mid,ecommerce,churned_trial
USR_0044284,2024-06-27,2024-07-11,India,organic_search,mid,ecommerce,churned_trial
USR_0044285,2024-06-21,2024-07-05,India,linkedin_ad,large,manufacturing,activated
USR_0044286,2024-05-03,2024-05-17,UK,organic_search,mid,consulting,churned_trial
USR_0044287,2024-04-19,2024-05-03,India,organic_search,mid,manufacturing,collaborative
USR_0044288,2024-03-07,2024-03-21,India,google_ad,small,tech,collaborative
USR_0044289,2024-02-14,2024-02-28,UK,organic_search,small,ecommerce,churned_trial
USR_0044290,2024-02-01,2024-02-15,UAE,google_ad,large,tech,converted
USR_0044291,2024-06-24,2024-07-08,India,referral,small,consulting,converted
USR_0044292,2024-05-23,2024-06-06,Others,referral,mid,tech,collaborative
USR_0044293,2024-05-24,2024-06-07,India,google_ad,mid,tech,activated
USR_0044294,2024-04-11,2024-04-25,Singapore,organic_search,mid,ecommerce,collaborative
USR_0044295,2024-06-27,2024-07-11,Singapore,organic_search,small,tech,activated
USR_0044296,2024-06-25,2024-07-09,India,linkedin_ad,mid,tech,collaborative
USR_0044297,2024-01-26,2024-02-09,India,organic_search,large,marketing,activated
USR_0044298,2024-06-09,2024-06-23,India,organic_search,small,marketing,converted
USR_0044299,2024-03-24,2024-04-07,India,organic_search,small,tech,converted
USR_0044300,2024-06-26,2024-07-10,India,google_ad,small,consulting,collaborative
USR_0044301,2024-06-16,2024-06-30,India,google_ad,mid,ecommerce,collaborative
USR_0044302,2024-04-20,2024-05-04,UK,organic_search,small,marketing,converted
USR_0044303,2024-05-24,2024-06-07,India,organic_search,small,tech,collaborative
USR_0044304,2024-06-24,2024-07-08,India,direct,large,tech,converted
USR_0044305,2024-06-18,2024-07-02,Singapore,organic_search,large,tech,churned_trial
USR_0044306,2024-01-22,2024-02-05,India,organic_search,mid,marketing,converted
USR_0044307,2024-04-07,2024-04-21,India,content_marketing,mid,ecommerce,activated
USR_0044308,2024-03-26,2024-04-09,India,google_ad,mid,tech,churned_trial
USR_0044309,2024-06-08,2024-06-22,India,google_ad,mid,manufacturing,collaborative
USR_0044310,2024-02-19,2024-03-04,UAE,organic_search,small,marketing,churned_trial
USR_0044311,2024-06-24,2024-07-08,India,google_ad,mid,marketing,activated
USR_0044312,2024-03-17,2024-03-31,India,organic_search,large,marketing,churned_trial
USR_0044313,2024-02-16,2024-03-01,India,content_marketing,mid,marketing,converted
USR_0044314,2024-01-22,2024-02-05,India,direct,large,marketing,collaborative
USR_0044315,2024-05-05,2024-05-19,USA,referral,mid,tech,churned_trial
USR_0044316,2024-06-28,2024-07-12,India,direct,large,tech,converted
USR_0044317,2024-04-20,2024-05-04,Others,linkedin_ad,small,marketing,converted
USR_0044318,2024-04-10,2024-04-24,UAE,linkedin_ad,large,tech,converted
USR_0044319,2024-05-01,2024-05-15,Singapore,google_ad,mid,marketing,converted
USR_0044320,2024-04-20,2024-05-04,Others,organic_search,small,tech,collaborative
USR_0044321,2024-06-09,2024-06-23,India,organic_search,small,consulting,activated
USR_0044322,2024-05-15,2024-05-29,USA,google_ad,small,manufacturing,collaborative
USR_0044323,2024-01-17,2024-01-31,Others,google_ad,large,consulting,activated
USR_0044324,2024-06-21,2024-07-05,India,google_ad,small,manufacturing,collaborative
USR_0044325,2024-04-20,2024-05-04,India,organic_search,mid,tech,collaborative
USR_0044326,2024-03-08,2024-03-22,USA,direct,small,tech,activated
USR_0044327,2024-04-01,2024-04-15,India,organic_search,large,ecommerce,churned_trial
USR_0044328,2024-03-23,2024-04-06,India,organic_search,mid,tech,collaborative
USR_0044329,2024-06-21,2024-07-05,India,referral,mid,tech,collaborative
USR_0044330,2024-06-08,2024-06-22,India,google_ad,mid,consulting,activated
USR_0044331,2024-05-20,2024-06-03,India,organic_search,small,marketing,collaborative
USR_0044332,2024-05-02,2024-05-16,USA,content_marketing,mid,ecommerce,collaborative
USR_0044333,2024-05-22,2024-06-05,India,organic_search,small,ecommerce,churned_trial
USR_0044334,2024-05-08,2024-05-22,India,organic_search,mid,tech,churned_trial
USR_0044335,2024-05-12,2024-05-26,Singapore,content_marketing,mid,tech,collaborative
USR_0044336,2024-04-12,2024-04-26,Singapore,linkedin_ad,mid,consulting,activated
USR_0044337,2024-01-27,2024-02-10,Singapore,organic_search,mid,consulting,collaborative
USR_0044338,2024-04-09,2024-04-23,India,direct,solo,tech,converted
USR_0044339,2024-05-01,2024-05-15,India,organic_search,mid,ecommerce,collaborative
USR_0044340,2024-05-07,2024-05-21,Singapore,referral,solo,tech,activated
USR_0044341,2024-05-22,2024-06-05,Singapore,organic_search,mid,tech,collaborative
USR_0044342,2024-01-11,2024-01-25,India,organic_search,solo,tech,activated
USR_0044343,2024-02-01,2024-02-15,Singapore,direct,mid,tech,activated
USR_0044344,2024-03-21,2024-04-04,Others,linkedin_ad,mid,consulting,converted
USR_0044345,2024-06-26,2024-07-10,India,google_ad,mid,tech,activated
USR_0044346,2024-05-09,2024-05-23,India,referral,large,marketing,churned_trial
USR_0044347,2024-01-02,2024-01-16,India,organic_search,solo,tech,collaborative
USR_0044348,2024-02-24,2024-03-09,India,linkedin_ad,mid,tech,activated
USR_0044349,2024-05-13,2024-05-27,UAE,content_marketing,mid,marketing,converted
USR_0044350,2024-05-08,2024-05-22,USA,linkedin_ad,mid,tech,collaborative
USR_0044351,2024-05-14,2024-05-28,USA,referral,large,marketing,collaborative
USR_0044352,2024-01-04,2024-01-18,India,organic_search,large,tech,collaborative
USR_0044353,2024-04-04,2024-04-18,India,direct,large,tech,activated
USR_0044354,2024-03-06,2024-03-20,Singapore,google_ad,large,ecommerce,converted
USR_0044355,2024-02-23,2024-03-08,India,google_ad,mid,tech,activated
USR_0044356,2024-06-15,2024-06-29,Others,linkedin_ad,solo,ecommerce,churned_trial
USR_0044357,2024-06-18,2024-07-02,USA,organic_search,small,tech,churned_trial
USR_0044358,2024-06-11,2024-06-25,India,referral,solo,marketing,converted
USR_0044359,2024-03-15,2024-03-29,India,organic_search,mid,consulting,collaborative
USR_0044360,2024-06-24,2024-07-08,India,linkedin_ad,small,tech,churned_trial
USR_0044361,2024-04-08,2024-04-22,UK,referral,mid,marketing,collaborative
USR_0044362,2024-02-04,2024-02-18,India,google_ad,small,consulting,activated
USR_0044363,2024-04-20,2024-05-04,India,google_ad,solo,manufacturing,collaborative
USR_0044364,2024-01-19,2024-02-02,India,organic_search,small,tech,converted
USR_0044365,2024-05-10,2024-05-24,India,google_ad,small,tech,collaborative
USR_0044366,2024-06-22,2024-07-06,India,referral,small,consulting,collaborative
USR_0044367,2024-01-16,2024-01-30,India,content_marketing,large,tech,collaborative
USR_0044368,2024-06-04,2024-06-18,Others,organic_search,mid,marketing,collaborative
USR_0044369,2024-05-04,2024-05-18,USA,referral,mid,consulting,activated
USR_0044370,2024-02-26,2024-03-11,UAE,google_ad,mid,marketing,collaborative
USR_0044371,2024-05-27,2024-06-10,USA,organic_search,small,tech,churned_trial
USR_0044372,2024-06-08,2024-06-22,USA,linkedin_ad,large,tech,churned_trial
USR_0044373,2024-06-08,2024-06-22,India,referral,mid,ecommerce,churned_trial
USR_0044374,2024-03-21,2024-04-04,India,organic_search,solo,ecommerce,churned_trial
USR_0044375,2024-06-11,2024-06-25,India,google_ad,small,consulting,collaborative
USR_0044376,2024-06-23,2024-07-07,India,content_marketing,mid,tech,collaborative
USR_0044377,2024-05-07,2024-05-21,Others,referral,solo,consulting,converted
USR_0044378,2024-04-20,2024-05-04,India,organic_search,mid,consulting,converted
USR_0044379,2024-04-05,2024-04-19,India,organic_search,mid,ecommerce,activated
USR_0044380,2024-03-20,2024-04-03,UK,organic_search,small,marketing,collaborative
USR_0044381,2024-06-11,2024-06-25,Singapore,referral,small,tech,converted
USR_0044382,2024-06-28,2024-07-12,India,referral,mid,ecommerce,activated
USR_0044383,2024-06-15,2024-06-29,India,referral,mid,ecommerce,churned_trial
USR_0044384,2024-04-07,2024-04-21,India,organic_search,small,ecommerce,churned_trial
USR_0044385,2024-02-12,2024-02-26,USA,organic_search,small,tech,activated
USR_0044386,2024-05-14,2024-05-28,India,organic_search,mid,tech,churned_trial
USR_0044387,2024-06-08,2024-06-22,UAE,linkedin_ad,small,consulting,collaborative
USR_0044388,2024-05-23,2024-06-06,Singapore,google_ad,solo,manufacturing,collaborative
USR_0044389,2024-06-11,2024-06-25,USA,referral,large,consulting,collaborative
USR_0044390,2024-05-12,2024-05-26,USA,linkedin_ad,small,consulting,collaborative
USR_0044391,2024-05-03,2024-05-17,India,organic_search,large,marketing,activated
USR_0044392,2024-05-14,2024-05-28,India,organic_search,solo,ecommerce,churned_trial
USR_0044393,2024-04-04,2024-04-18,UK,content_marketing,small,manufacturing,converted
USR_0044394,2024-01-11,2024-01-25,India,organic_search,solo,tech,converted
USR_0044395,2024-03-03,2024-03-17,India,referral,small,ecommerce,churned_trial
USR_0044396,2024-06-19,2024-07-03,UAE,direct,large,consulting,activated
USR_0044397,2024-05-08,2024-05-22,India,referral,mid,tech,churned_trial
USR_0044398,2024-04-27,2024-05-11,India,organic_search,mid,ecommerce,collaborative
USR_0044399,2024-02-12,2024-02-26,India,content_marketing,small,marketing,activated
USR_0044400,2024-01-22,2024-02-05,India,google_ad,small,ecommerce,activated
USR_0044401,2024-03-17,2024-03-31,USA,linkedin_ad,large,tech,collaborative
USR_0044402,2024-05-25,2024-06-08,USA,organic_search,small,tech,churned_trial
USR_0044403,2024-05-10,2024-05-24,India,direct,solo,ecommerce,churned_trial
USR_0044404,2024-06-11,2024-06-25,India,organic_search,large,tech,collaborative
USR_0044405,2024-01-23,2024-02-06,USA,google_ad,solo,manufacturing,converted
USR_0044406,2024-04-22,2024-05-06,Singapore,organic_search,large,marketing,collaborative
USR_0044407,2024-06-12,2024-06-26,UK,referral,small,ecommerce,churned_trial
USR_0044408,2024-06-16,2024-06-30,UK,organic_search,small,tech,converted
USR_0044409,2024-04-19,2024-05-03,UK,referral,solo,tech,converted
USR_0044410,2024-01-15,2024-01-29,India,google_ad,solo,consulting,collaborative
USR_0044411,2024-05-21,2024-06-04,India,organic_search,mid,ecommerce,activated
USR_0044412,2024-03-04,2024-03-18,Others,organic_search,solo,marketing,converted
USR_0044413,2024-02-22,2024-03-07,UAE,google_ad,small,tech,churned_trial
USR_0044414,2024-05-01,2024-05-15,Others,organic_search,solo,marketing,converted
USR_0044415,2024-06-24,2024-07-08,UK,referral,small,manufacturing,activated
USR_0044416,2024-05-12,2024-05-26,India,referral,large,consulting,collaborative
USR_0044417,2024-05-04,2024-05-18,India,content_marketing,solo,ecommerce,collaborative
USR_0044418,2024-03-23,2024-04-06,India,referral,small,tech,collaborative
USR_0044419,2024-06-20,2024-07-04,India,linkedin_ad,solo,ecommerce,churned_trial
USR_0044420,2024-03-27,2024-04-10,USA,referral,small,tech,converted
USR_0044421,2024-05-28,2024-06-11,UAE,organic_search,mid,manufacturing,churned_trial
USR_0044422,2024-03-03,2024-03-17,Others,referral,solo,tech,collaborative
USR_0044423,2024-02-28,2024-03-13,USA,linkedin_ad,small,ecommerce,converted
USR_0044424,2024-01-01,2024-01-15,USA,direct,small,tech,converted
USR_0044425,2024-05-22,2024-06-05,UK,content_marketing,mid,tech,converted
USR_0044426,2024-06-13,2024-06-27,India,organic_search,small,tech,collaborative
USR_0044427,2024-03-15,2024-03-29,India,google_ad,small,tech,collaborative
USR_0044428,2024-05-25,2024-06-08,UK,organic_search,small,tech,churned_trial
USR_0044429,2024-04-01,2024-04-15,UK,referral,solo,consulting,converted
USR_0044430,2024-04-16,2024-04-30,USA,referral,mid,marketing,converted
USR_0044431,2024-03-23,2024-04-06,USA,referral,solo,tech,collaborative
USR_0044432,2024-05-08,2024-05-22,Singapore,content_marketing,solo,consulting,collaborative
USR_0044433,2024-06-12,2024-06-26,India,referral,large,marketing,converted
USR_0044434,2024-02-04,2024-02-18,India,content_marketing,small,tech,collaborative
USR_0044435,2024-06-05,2024-06-19,India,google_ad,small,ecommerce,activated
USR_0044436,2024-02-25,2024-03-10,UAE,organic_search,small,manufacturing,collaborative
USR_0044437,2024-03-22,2024-04-05,India,organic_search,large,marketing,activated
USR_0044438,2024-05-22,2024-06-05,India,organic_search,solo,ecommerce,activated
USR_0044439,2024-05-04,2024-05-18,Others,linkedin_ad,mid,tech,churned_trial
USR_0044440,2024-05-17,2024-05-31,India,google_ad,large,tech,churned_trial
USR_0044441,2024-05-23,2024-06-06,India,referral,solo,consulting,churned_trial
USR_0044442,2024-06-09,2024-06-23,India,referral,small,ecommerce,collaborative
USR_0044443,2024-03-22,2024-04-05,Others,content_marketing,small,manufacturing,activated
USR_0044444,2024-06-26,2024-07-10,Singapore,organic_search,mid,ecommerce,activated
USR_0044445,2024-06-10,2024-06-24,India,organic_search,small,ecommerce,converted
USR_0044446,2024-03-11,2024-03-25,India,referral,small,ecommerce,collaborative
USR_0044447,2024-05-27,2024-06-10,UK,google_ad,large,consulting,activated
USR_0044448,2024-06-17,2024-07-01,India,google_ad,mid,tech,collaborative
USR_0044449,2024-03-20,2024-04-03,India,content_marketing,small,tech,activated
USR_0044450,2024-06-21,2024-07-05,USA,direct,small,tech,churned_trial
USR_0044451,2024-01-04,2024-01-18,India,organic_search,small,tech,collaborative
USR_0044452,2024-02-13,2024-02-27,India,organic_search,mid,tech,collaborative
USR_0044453,2024-05-18,2024-06-01,India,referral,small,tech,activated
USR_0044454,2024-06-12,2024-06-26,USA,organic_search,small,tech,collaborative
USR_0044455,2024-05-08,2024-05-22,India,referral,small,consulting,converted
USR_0044456,2024-06-13,2024-06-27,India,google_ad,large,marketing,activated
USR_0044457,2024-05-11,2024-05-25,India,linkedin_ad,large,marketing,churned_trial
USR_0044458,2024-01-09,2024-01-23,India,content_marketing,mid,tech,collaborative
USR_0044459,2024-05-04,2024-05-18,India,organic_search,small,tech,collaborative
USR_0044460,2024-03-06,2024-03-20,India,google_ad,solo,ecommerce,converted
USR_0044461,2024-02-18,2024-03-03,India,referral,mid,manufacturing,converted
USR_0044462,2024-04-10,2024-04-24,USA,organic_search,small,tech,collaborative
USR_0044463,2024-04-07,2024-04-21,India,google_ad,large,tech,churned_trial
USR_0044464,2024-06-23,2024-07-07,UK,referral,small,tech,activated
USR_0044465,2024-03-02,2024-03-16,USA,referral,solo,tech,churned_trial
USR_0044466,2024-06-26,2024-07-10,USA,google_ad,small,tech,converted
USR_0044467,2024-06-18,2024-07-02,UK,referral,solo,consulting,activated
USR_0044468,2024-06-13,2024-06-27,UK,referral,mid,ecommerce,activated
USR_0044469,2024-04-24,2024-05-08,India,linkedin_ad,mid,tech,activated
USR_0044470,2024-06-08,2024-06-22,UAE,direct,large,ecommerce,converted
USR_0044471,2024-05-02,2024-05-16,India,organic_search,small,tech,converted
USR_0044472,2024-03-23,2024-04-06,India,content_marketing,mid,tech,collaborative
USR_0044473,2024-06-04,2024-06-18,Singapore,direct,large,marketing,activated
USR_0044474,2024-06-17,2024-07-01,Singapore,organic_search,mid,consulting,converted
USR_0044475,2024-06-08,2024-06-22,USA,google_ad,small,tech,churned_trial
USR_0044476,2024-04-13,2024-04-27,India,organic_search,small,consulting,converted
USR_0044477,2024-05-05,2024-05-19,India,referral,large,manufacturing,collaborative
USR_0044478,2024-04-16,2024-04-30,India,google_ad,mid,consulting,activated
USR_0044479,2024-04-08,2024-04-22,India,organic_search,small,consulting,collaborative
USR_0044480,2024-03-20,2024-04-03,India,linkedin_ad,solo,consulting,collaborative
USR_0044481,2024-04-11,2024-04-25,India,organic_search,small,manufacturing,collaborative
USR_0044482,2024-04-26,2024-05-10,India,google_ad,small,consulting,collaborative
USR_0044483,2024-06-10,2024-06-24,UAE,direct,mid,consulting,churned_trial
USR_0044484,2024-06-18,2024-07-02,UAE,referral,mid,ecommerce,activated
USR_0044485,2024-01-07,2024-01-21,UAE,linkedin_ad,small,tech,collaborative
USR_0044486,2024-04-20,2024-05-04,USA,referral,mid,consulting,converted
USR_0044487,2024-05-14,2024-05-28,India,referral,solo,tech,churned_trial
USR_0044488,2024-06-10,2024-06-24,India,linkedin_ad,large,manufacturing,churned_trial
USR_0044489,2024-04-07,2024-04-21,UK,referral,small,consulting,activated
USR_0044490,2024-02-03,2024-02-17,India,organic_search,solo,tech,churned_trial
USR_0044491,2024-04-07,2024-04-21,Singapore,content_marketing,small,tech,churned_trial
USR_0044492,2024-06-10,2024-06-24,India,organic_search,solo,consulting,churned_trial
USR_0044493,2024-02-24,2024-03-09,UK,organic_search,mid,tech,activated
USR_0044494,2024-05-27,2024-06-10,India,direct,mid,consulting,collaborative
USR_0044495,2024-05-07,2024-05-21,India,referral,small,tech,collaborative
USR_0044496,2024-06-21,2024-07-05,USA,organic_search,mid,manufacturing,converted
USR_0044497,2024-03-13,2024-03-27,India,direct,small,manufacturing,activated
USR_0044498,2024-02-10,2024-02-24,India,content_marketing,large,manufacturing,collaborative
USR_0044499,2024-05-17,2024-05-31,India,organic_search,small,manufacturing,collaborative
USR_0044500,2024-06-22,2024-07-06,UAE,content_marketing,small,tech,collaborative
USR_0044501,2024-03-18,2024-04-01,India,organic_search,large,ecommerce,collaborative
USR_0044502,2024-05-04,2024-05-18,India,content_marketing,mid,tech,collaborative
USR_0044503,2024-04-01,2024-04-15,India,organic_search,large,tech,collaborative
USR_0044504,2024-06-03,2024-06-17,India,organic_search,large,marketing,churned_trial
USR_0044505,2024-04-16,2024-04-30,India,organic_search,mid,consulting,collaborative
USR_0044506,2024-03-24,2024-04-07,India,content_marketing,small,tech,collaborative
USR_0044507,2024-06-12,2024-06-26,India,organic_search,small,consulting,activated
USR_0044508,2024-04-01,2024-04-15,India,linkedin_ad,large,tech,churned_trial
USR_0044509,2024-05-02,2024-05-16,India,organic_search,mid,manufacturing,activated
USR_0044510,2024-02-07,2024-02-21,India,organic_search,mid,manufacturing,collaborative
USR_0044511,2024-05-04,2024-05-18,India,referral,solo,tech,collaborative
USR_0044512,2024-05-20,2024-06-03,India,referral,mid,tech,activated
USR_0044513,2024-02-28,2024-03-13,India,referral,mid,marketing,activated
USR_0044514,2024-05-27,2024-06-10,India,content_marketing,small,consulting,churned_trial
USR_0044515,2024-05-01,2024-05-15,India,organic_search,small,tech,collaborative
USR_0044516,2024-03-17,2024-03-31,India,linkedin_ad,mid,tech,activated
USR_0044517,2024-03-27,2024-04-10,India,linkedin_ad,large,ecommerce,collaborative
USR_0044518,2024-05-11,2024-05-25,India,organic_search,mid,ecommerce,collaborative
USR_0044519,2024-06-23,2024-07-07,India,referral,small,manufacturing,collaborative
USR_0044520,2024-05-22,2024-06-05,India,google_ad,small,ecommerce,converted
USR_0044521,2024-06-14,2024-06-28,India,referral,mid,marketing,collaborative
USR_0044522,2024-06-04,2024-06-18,India,content_marketing,large,ecommerce,churned_trial
USR_0044523,2024-04-20,2024-05-04,India,content_marketing,small,tech,activated
USR_0044524,2024-01-12,2024-01-26,India,organic_search,small,tech,collaborative
USR_0044525,2024-02-11,2024-02-25,USA,linkedin_ad,mid,ecommerce,churned_trial
USR_0044526,2024-04-22,2024-05-06,UAE,referral,solo,ecommerce,activated
USR_0044527,2024-02-25,2024-03-10,USA,referral,small,tech,activated
USR_0044528,2024-06-10,2024-06-24,USA,linkedin_ad,mid,tech,churned_trial
USR_0044529,2024-05-24,2024-06-07,USA,content_marketing,small,marketing,churned_trial
USR_0044530,2024-03-16,2024-03-30,USA,organic_search,large,tech,activated
USR_0044531,2024-02-20,2024-03-05,UK,organic_search,solo,marketing,collaborative
USR_0044532,2024-02-12,2024-02-26,UK,organic_search,mid,manufacturing,converted
USR_0044533,2024-06-10,2024-06-24,India,content_marketing,solo,consulting,churned_trial
USR_0044534,2024-06-22,2024-07-06,India,google_ad,mid,consulting,activated
USR_0044535,2024-01-05,2024-01-19,India,google_ad,small,tech,converted
USR_0044536,2024-06-10,2024-06-24,UAE,google_ad,mid,tech,collaborative
USR_0044537,2024-05-28,2024-06-11,India,linkedin_ad,small,tech,activated
USR_0044538,2024-03-07,2024-03-21,Singapore,direct,mid,ecommerce,churned_trial
USR_0044539,2024-03-15,2024-03-29,UK,direct,small,marketing,collaborative
USR_0044540,2024-05-22,2024-06-05,India,google_ad,solo,tech,collaborative
USR_0044541,2024-05-17,2024-05-31,UAE,linkedin_ad,large,consulting,collaborative
USR_0044542,2024-04-17,2024-05-01,UK,organic_search,small,tech,churned_trial
USR_0044543,2024-06-24,2024-07-08,USA,linkedin_ad,small,ecommerce,churned_trial
USR_0044544,2024-04-27,2024-05-11,Singapore,direct,large,manufacturing,converted
USR_0044545,2024-06-18,2024-07-02,India,referral,mid,marketing,churned_trial
USR_0044546,2024-04-12,2024-04-26,India,organic_search,mid,tech,collaborative
USR_0044547,2024-06-24,2024-07-08,UK,organic_search,large,tech,collaborative
USR_0044548,2024-05-03,2024-05-17,UAE,organic_search,large,marketing,churned_trial
USR_0044549,2024-02-23,2024-03-08,India,linkedin_ad,mid,tech,converted
USR_0044550,2024-04-07,2024-04-21,India,direct,small,ecommerce,collaborative
USR_0044551,2024-05-27,2024-06-10,UK,linkedin_ad,small,marketing,churned_trial
USR_0044552,2024-01-09,2024-01-23,UK,google_ad,large,tech,converted
USR_0044553,2024-03-09,2024-03-23,India,organic_search,mid,consulting,activated
USR_0044554,2024-06-16,2024-06-30,India,direct,mid,tech,activated
USR_0044555,2024-02-12,2024-02-26,India,linkedin_ad,mid,ecommerce,collaborative
USR_0044556,2024-02-06,2024-02-20,India,linkedin_ad,mid,tech,activated
USR_0044557,2024-04-27,2024-05-11,UK,content_marketing,small,tech,collaborative
USR_0044558,2024-05-10,2024-05-24,UAE,referral,small,ecommerce,collaborative
USR_0044559,2024-06-28,2024-07-12,UK,linkedin_ad,large,ecommerce,converted
USR_0044560,2024-03-17,2024-03-31,India,organic_search,mid,tech,converted
USR_0044561,2024-05-05,2024-05-19,UK,organic_search,mid,ecommerce,churned_trial
USR_0044562,2024-06-03,2024-06-17,India,referral,mid,tech,collaborative
USR_0044563,2024-04-04,2024-04-18,Others,organic_search,solo,consulting,churned_trial
USR_0044564,2024-04-06,2024-04-20,India,organic_search,mid,ecommerce,collaborative
USR_0044565,2024-06-09,2024-06-23,India,google_ad,small,tech,collaborative
